cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2023-0353,2023-03-13 21:15:13.807000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0354,2023-03-13 21:15:13.893000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0355,2023-03-13 20:15:14.810000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0356,2023-01-26 21:18:07.317000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0358,2023-01-18 02:15:52.680000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0359,2023-07-10 16:15:48.653000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0361,2023-02-15 18:15:11.683000+00:00,Modified,7.4,HIGH,3.1
CVE-2023-0381,2023-02-27 16:15:12.123000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0383,2023-04-20 09:15:08.333000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0384,2023-04-20 09:15:08.433000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0386,2023-03-22 21:15:18.090000+00:00,Analyzed,7.8,HIGH,3.1
CVE-2023-0388,2023-04-24 19:15:08.723000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0391,2023-03-21 20:15:11.683000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0397,2023-01-19 06:15:09.737000+00:00,Modified,9.6,CRITICAL,3.1
CVE-2023-0400,2023-02-02 09:15:08.503000+00:00,Modified,8.2,HIGH,3.1
CVE-2023-0401,2023-02-08 20:15:24.323000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0412,2023-01-26 21:18:07.727000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0425,2023-08-07 06:15:10.090000+00:00,Modified,8.6,HIGH,3.1
CVE-2023-0426,2023-08-07 06:15:11.167000+00:00,Modified,8.6,HIGH,3.1
CVE-2023-0428,2023-02-21 09:15:12.820000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0432,2023-03-31 16:15:07.390000+00:00,Modified,9.0,CRITICAL,3.1
CVE-2023-0433,2023-01-21 15:15:10.153000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0434,2023-01-22 01:15:10.183000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0435,2023-01-22 22:15:10.177000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0436,2023-11-07 12:15:08.067000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0437,2024-01-12 14:15:47.387000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0441,2023-03-27 16:15:08.193000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0444,2023-01-26 21:18:08.363000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0451,2023-01-26 21:18:08.673000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0452,2023-01-26 21:18:08.860000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0454,2023-02-01 03:15:08.367000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0455,2023-01-26 22:15:26.083000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0456,2023-09-27 15:16:03.167000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0457,2023-03-03 05:15:12.037000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0460,2023-03-01 17:15:11.397000+00:00,Modified,7.3,HIGH,3.1
CVE-2023-0461,2023-02-28 15:15:11.550000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0462,2023-09-20 14:15:12.990000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0463,2023-01-26 21:18:09.163000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0464,2023-03-22 17:15:13.130000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0471,2023-01-30 09:15:08.790000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0472,2023-01-30 09:15:08.850000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0473,2023-01-30 09:15:08.903000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0474,2023-01-30 09:15:08.957000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0477,2023-03-13 17:15:12.480000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0480,2023-04-04 23:15:07.193000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0487,2023-02-27 16:15:12.227000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0493,2023-01-26 23:15:15.920000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0494,2023-03-27 21:15:10.193000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0506,2023-10-03 14:15:10.473000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0507,2023-03-01 16:15:09.647000+00:00,Modified,7.3,HIGH,3.1
CVE-2023-0509,2023-01-26 22:15:26.993000+00:00,Modified,7.4,HIGH,3.1
CVE-2023-0511,2023-02-28 17:15:10.387000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0512,2023-01-30 16:15:09.507000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0515,2023-01-26 21:18:10.727000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0516,2023-01-26 21:18:10.863000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0518,2023-02-13 23:15:11.617000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0524,2023-02-01 03:15:08.427000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0525,2023-08-04 00:15:10.300000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0530,2023-01-27 11:15:13.390000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0550,2023-01-27 21:15:11.123000+00:00,Modified,7.6,HIGH,3.1
CVE-2023-0554,2023-01-27 21:15:11.850000+00:00,Modified,7.6,HIGH,3.1
CVE-2023-0555,2023-01-27 21:15:12.230000+00:00,Modified,7.6,HIGH,3.1
CVE-2023-0556,2023-01-27 22:15:09.147000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0557,2023-01-27 22:15:09.250000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0558,2023-01-27 22:15:09.347000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0560,2023-01-28 17:15:09.003000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0561,2023-01-28 17:15:09.147000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0562,2023-01-28 23:15:08.810000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0564,2023-01-29 01:15:08.773000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0567,2023-03-01 08:15:11.530000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0568,2023-02-16 07:15:10.327000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0570,2023-01-29 18:15:09+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0574,2023-02-09 15:15:11.213000+00:00,Modified,9.8,CRITICAL,3.1
