cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-0603,2020-01-14T23:15:30.347,Modified,8.8,HIGH,3.1
CVE-2020-0605,2020-01-14T23:15:30.427,Modified,8.8,HIGH,3.1
CVE-2020-0606,2020-01-14T23:15:30.487,Modified,8.8,HIGH,3.1
CVE-2020-0607,2020-01-14T23:15:30.567,Modified,5.5,MEDIUM,3.1
CVE-2020-0608,2020-01-14T23:15:30.627,Modified,5.5,MEDIUM,3.1
CVE-2020-0609,2020-01-14T23:15:30.690,Modified,9.8,CRITICAL,3.1
CVE-2020-0610,2020-01-14T23:15:30.770,Modified,9.8,CRITICAL,3.1
CVE-2020-0611,2020-01-14T23:15:30.830,Modified,7.5,HIGH,3.1
CVE-2020-0612,2020-01-14T23:15:30.893,Modified,7.5,HIGH,3.1
CVE-2020-0613,2020-01-14T23:15:30.973,Modified,7.8,HIGH,3.1
CVE-2020-0614,2020-01-14T23:15:31.020,Modified,7.8,HIGH,3.1
CVE-2020-0615,2020-01-14T23:15:31.097,Modified,5.5,MEDIUM,3.1
CVE-2020-0616,2020-01-14T23:15:31.177,Modified,5.5,MEDIUM,3.1
CVE-2020-0617,2020-01-14T23:15:31.237,Modified,6.0,MEDIUM,3.1
CVE-2020-0620,2020-01-14T23:15:31.300,Modified,7.8,HIGH,3.1
CVE-2020-0621,2020-01-14T23:15:31.347,Modified,4.4,MEDIUM,3.1
CVE-2020-0622,2020-01-14T23:15:31.410,Modified,5.5,MEDIUM,3.1
CVE-2020-0623,2020-01-14T23:15:31.487,Modified,7.8,HIGH,3.1
CVE-2020-0624,2020-01-14T23:15:31.550,Modified,7.8,HIGH,3.1
CVE-2020-0625,2020-01-14T23:15:31.613,Modified,7.8,HIGH,3.1
CVE-2020-0626,2020-01-14T23:15:31.690,Modified,7.8,HIGH,3.1
CVE-2020-0627,2020-01-14T23:15:31.753,Modified,7.8,HIGH,3.1
CVE-2020-0628,2020-01-14T23:15:31.833,Modified,7.8,HIGH,3.1
CVE-2020-0629,2020-01-14T23:15:31.910,Modified,7.8,HIGH,3.1
CVE-2020-0630,2020-01-14T23:15:31.973,Modified,7.8,HIGH,3.1
